rowid,region,customer,xb_01,xb_02,xb_03,xn_01,xn_02,xn_03,xa_01,xa_02,xa_03,xb_04,xb_05,xb_06,xb_07,xb_08,xn_04,xn_05,xn_06,xn_07,xn_08,xa_04,xa_05,xa_06,xa_07,xa_08,xw_01,xw_02,xw_03,xs_01,xs_02,xs_03,xs_04,xs_05,xs_06,response,outcome
489,YY,H,4,4,4,3,3,3,9,9,9,0.8,0.8,0.8,3,-1,0.6,0.6,0.6,2,-2,1.8,1.8,1.8,6,-3,90,90,90,0.2285679931956258,0.2285679931956258,0.2285679931956258,0.4155293333265189,0.4155293333265189,0.4155293333265189,8.695585257755628,non_event
490,YY,H,3.625,7,1,1.125,3,-1,7.75,13,2,1.21875,0.3333333333333333,2,2.5,-0.125,0.8125,-0.3333333333333333,3,1.625,0,2.7083333333333335,1,4.5,4.875,0.25,64.11111111111111,20,101,0.2663197304427498,-0.01560821905460896,0.5631612323320113,0.3232689909225337,0.15499606187158868,0.9407678198640824,3.0865683414797043,non_event
491,YY,H,3.543859649122807,11,-2,1.605263157894737,8,-4,7.56140350877193,26,-2,1.1989348370927315,-1,7,2.263157894736842,0.18421052631578944,0.5516081871345029,-1.5,2,1.4385964912280702,-0.3771929824561403,2.854824561403509,-2,14,4.666666666666667,1.043859649122807,60.01680672268907,0,105,0.21622694471988185,-0.25396155893880995,0.9440444222502672,0.27820722584586804,0.01214234287684643,0.9677012708154804,8.91341539695256,non_event
492,YY,H,3.4,6,2,1.4,4,0,9.2,12,6,1,0.5,2,2.8,-0.8,0.43333333333333335,0,1,1.4,-0.8,2.4,1.5,4,4.8,-0.2,66,24,95,0.08935366054707866,-0.1360065763770627,0.30073706077437035,0.3026413047037529,0.18569368633904876,0.5798106324790602,3.55100301296342,non_event
493,YY,H,2.5555555555555554,11,0,1.1666666666666667,4,-2,5.944444444444445,20,0,0.8596560846560847,0,4,1.7777777777777777,-0.2777777777777778,0.4222222222222222,-1,2,1.1111111111111112,-0.3888888888888889,2.2462962962962965,0,7,3.9444444444444446,0.5555555555555556,53.3,0,100,0.0939550629205326,-0.4150759492426966,0.416748716794965,0.35687932187072074,0.15397501708127864,0.6812360499811921,4.123993435508822,non_event
494,YY,H,4.285714285714286,8,1,2,7,-1,7.857142857142857,13,2,1.526190476190476,0.5,4,2.7142857142857144,0.2857142857142857,0.6738095238095239,-1,2,1.2857142857142858,-0.14285714285714285,3.1785714285714284,2,7,4,2,50.285714285714285,20,99,0.35994978285496226,0.03549681700385232,0.6265344830513891,0.4462188756361246,0.23584199903360095,0.7155931326137546,3.396535845110658,non_event
495,YY,H,1.125,3,-1,0.75,3,-1,4.875,9,-1,0.3020833333333333,-0.5,1,1.25,-1.125,0.19791666666666663,-0.5,1,1.125,-0.875,1.2583333333333333,-0.3333333333333333,3,4,-2.375,72.375,26,98,0.05829329701176292,-0.30567752845784385,0.2596505332920546,0.26964549890184775,0.13095415284144404,0.4699187518072656,4.539262225046287,non_event
496,YY,H,4.222222222222222,8,2,1.6666666666666667,4,0,9.77777777777778,18,4,1.4277777777777778,0.6666666666666666,3,2.6666666666666665,0,0.6148148148148148,0,1.3333333333333333,1.6666666666666667,-0.5555555555555556,3.037037037037037,1,5,5.222222222222222,0.6666666666666666,63.44444444444444,18,101,0.2480839039223826,-0.02078678194432207,0.5312185226866807,0.3090379161318806,0.11159944581542432,0.6016199238529787,3.9343169207535578,non_event
497,YY,H,3.45,7,-2,0.95,5,-3,7.45,14,-4,1.345,-1,4,2.65,0.35,0.525,-1,3,1.3,-0.3,2.8291666666666666,-2,6,4.9,0.95,61.3,12,102,0.22238372286012417,-0.2295079815669624,0.7505553499465135,0.32247659295574493,0.03280949797260587,0.7845715758635718,3.091109045279785,non_event
498,YY,H,2.75,7,0,0.5,2,-1,6.5,15,1,0.9375,0,1.75,1.25,0.75,0.25,-0.5,1,1,-0.5,2.75,1,5,3.25,2,51.75,19,95,0.22897522302947135,-0.1881097561847795,0.6174011514290232,0.21721203822891216,0.02885654389858291,0.342806995885779,2.0221040846611915,non_event
499,YY,H,3.272727272727273,8,-1,0.2727272727272727,7,-4,7,17,-4,0.8703463203463203,-0.25,2,2,-0.18181818181818185,0.22683982683982684,-0.6666666666666666,1.4,1.181818181818182,-0.5454545454545454,2.1515151515151514,-1,4.5,4.636363636363637,0.3636363636363637,66,13,102,0.16215125898374166,-0.16750034428355198,0.6722053581249362,0.233930038066907,0.06950171956366358,0.43572200887660706,2.3604550051145745,non_event
500,YY,H,3.684931506849315,10,-3,1.7876712328767124,7,-3,8.623287671232877,27,-2,1.1607142857142858,-1.5,4,2.0547945205479454,0.2534246575342466,0.636986301369863,-1,4,1.5342465753424657,-0.3698630136986301,2.9815557729941293,-1,8.5,4.684931506849315,1.2808219178082192,60.41558441558441,0,107,0.21978389557619687,-0.3665966559548731,0.772753150174965,0.28833836018904413,0.01608955959160377,0.9193378256406416,6.489956975837266,non_event
501,YY,H,2.2142857142857144,10,-2,1.1428571428571428,5,-2,6.190476190476191,15,-4,0.9230158730158732,-2,5,1.880952380952381,-0.04761904761904761,0.47551020408163264,-2,2.5,1.261904761904762,-0.47619047619047616,2.312698412698413,-2,6.5,3.7857142857142856,0.7857142857142857,50.659574468085104,0,100,0.16636766831190256,-0.19800090950951943,0.6864828334019399,0.26888812948278534,9.90100981298324e-5,0.533926127271572,2.4696311936957764,non_event
502,YY,H,4.333333333333333,6,2,1.8333333333333333,5,0,7.333333333333333,10,4,1.2138888888888888,1,1.5,2.3333333333333335,0.16666666666666666,1.0416666666666667,0,3,1.8333333333333333,0,2.861111111111111,2,6,4,1.6666666666666667,54.166666666666664,16,97,0.2900433113114937,0.04589536668806093,0.4896574516665759,0.2614130103044405,0.04186401112348597,0.534709765306434,4.086239230094088,non_event
503,YY,H,3.4634146341463414,7,-3,1.8780487804878048,6,-4,7.7560975609756095,17,0,0.958130081300813,-1,2.3333333333333335,2.1219512195121952,-0.24390243902439024,0.5516260162601626,-1,2,1.7317073170731707,-0.5609756097560976,2.330081300813008,0,5.5,4.365853658536586,0.1951219512195122,63.22727272727273,0,101,0.19797795222517803,-0.186711568071255,0.8773980127212921,0.27307067079330677,0.0750722561800096,0.4737514174673803,4.059685129647488,non_event
504,YY,H,3.608695652173913,12,-2,1.608695652173913,7,-5,7.554347826086956,20,-2,1.1517857142857142,-1,4,2.108695652173913,0.29347826086956524,0.560843685300207,-2,4,1.4130434782608696,-0.358695652173913,2.5449792960662525,-2,8,4.0978260869565215,0.967391304347826,58.833333333333336,0,110,0.2313734014065866,-0.3246163241015188,0.7480443271300018,0.2950997677024421,0.02676736585298565,0.8552769304492246,4.603472319336475,event
505,YY,H,2.5675675675675675,9,-1,1.5135135135135136,6,-3,7,22,-4,1.1155083655083655,-0.5,4,1.7567567567567568,0.43243243243243246,0.7653153153153153,-1,4,1.5945945945945943,-0.13513513513513514,3.136936936936937,-2,14,4.45945945945946,1.8108108108108107,47.75,0,102,0.1753816878752494,-0.36186416175788066,0.7379024325749306,0.24234563726095695,0.02878234836876136,0.5702704036975208,3.519818087971512,non_event
506,YY,H,3.16,6,0,1.6,5,-1,7,15,-1,0.988,0,4,1.72,-0.04,0.5746666666666667,-1,2,1.36,-0.44,2.228666666666667,-0.5,5,3.56,0.64,65.3076923076923,22,107,0.21617702314268636,-0.13642327243874908,0.6466745013746646,0.29936067044875914,0.1387327542777505,0.6345453950967774,3.443155220321085,non_event
507,YY,H,2.7,6,1,1.9,4,-1,8.1,16,3,0.8995238095238095,0.2,2,2.1,-0.1,0.9033333333333332,0,3,1.8,0,2.6966666666666668,1.1666666666666667,6,4,1.4,58.666666666666664,0,102,0.14755785275586614,-0.05568594355386336,0.472455591261534,0.27972783701408477,0.05400617248673217,0.3639604838532318,2.8535967077726143,non_event
508,YY,H,3.25,7,1,1.4166666666666667,4,-1,5.333333333333333,10,1,1.0597222222222222,0.25,3.5,2.0833333333333335,-0.16666666666666666,0.375,-1,1,1,-0.25,2.0555555555555554,0.25,5,3,0.9166666666666666,55.285714285714285,0,108,0.18736706793228924,-0.02788248654051871,0.37081785150581315,0.2806657380384767,0.11785113019775792,0.414876283011287,2.460871540383576,non_event
509,YY,H,2.543859649122807,10,-5,1.5087719298245614,8,-5,7.333333333333333,22,-4,0.9111737677527152,-1.6666666666666667,5,1.9473684210526316,-0.17543859649122806,0.5717627401837928,-2,4,1.4035087719298245,-0.2982456140350877,2.6122389306599834,-2,9,4.12280701754386,1.1403508771929824,56.20634920634921,0,104,0.18535043193607803,-0.2886751345948129,0.7391060770516882,0.2828473264464403,0.07999770635418986,0.6279395190531701,2.701309651249886,non_event
510,YY,H,2,7,-3,0.5555555555555556,3,-3,4,10,-4,0.6481481481481481,-3,3,1.8888888888888888,-0.6666666666666666,0.28703703703703703,-1.5,1.5,0.8888888888888888,-0.1111111111111111,1.3537037037037036,-4,4,3.4444444444444446,-0.6666666666666666,64.44444444444444,32,100,0.08426010577834753,-0.24958455533690416,0.37076194852000566,0.4113191976940211,0.21359468083983305,0.5859750753182591,3.2011514829832293,event
511,YY,H,2.6666666666666665,7,0,1.25,4,-2,7.25,12,3,0.7638888888888888,0,2.5,1.6666666666666667,-0.4166666666666667,0.3384920634920635,-2,1,0.8333333333333334,-0.5,2.863888888888889,1.2,5,4.583333333333333,0.6666666666666666,56.84615384615385,0,106,0.1360248420168744,-0.3020803472568711,0.7101306881277809,0.32286556855796555,0.05638372157217482,0.5395809003801435,2.173885216559818,event
512,YY,H,1.75,5,-3,0,3,-5,5.25,10,-1,0.5297619047619048,-0.42857142857142855,1.6666666666666667,1.625,-0.75,0.01041666666666666,-1,1,0.625,-1.125,2.089583333333333,-0.3333333333333333,5,4.25,-0.25,56.125,19,98,0.2772818650073618,-0.00141278760056292,0.9449005819675164,0.45088629678842423,0.1816392643475853,1.0913381971556295,1.896224458604758,non_event
513,YY,H,3.929824561403509,14,-2,1.824561403508772,8,-2,8.24561403508772,20,-3,1.1626984126984128,-0.6666666666666666,2.8,2.280701754385965,0.15789473684210523,0.6276315789473684,-1,2,1.3859649122807018,-0.2631578947368421,2.898245614035088,-1,9,4.719298245614035,0.9824561403508772,56.87096774193548,0,99,0.23282189573888937,-0.40273266130903584,0.8144012858545888,0.29568367859382916,0.01278455512219174,0.8140789867168127,5.8338587603333965,non_event
514,YY,H,1.1,4,-4,1.5,4,-2,4.2,17,-1,0.4133333333333334,-2,3,1.3,-0.7,0.7133333333333334,-0.6666666666666666,4,1.3,-0.1,1.6566666666666667,-0.5,8,4,-0.3,63.18181818181818,0,94,0.07203707320983893,-0.33888860778140545,0.3721808878889431,0.32796104157615247,0.08049725565321074,0.617689728978081,2.046229551098884,event
515,YY,H,1.5,3,0,2.5,3,2,7.5,10,5,0.3,0,0.6,1,-1,0.8333333333333333,0.6666666666666666,1,1.5,0,1.625,1.25,2,3.5,-1,83.5,69,98,-0.01015493767323155,-0.06640751668329725,0.04609764133683415,0.13640716126629404,0.12674445223165645,0.14606987030093166,7.11628951558277,non_event
516,YY,H,2.869565217391304,8,-2,2.260869565217391,6,-1,8.565217391304348,21,-1,0.9301242236024844,-0.5,2.6666666666666665,1.8695652173913044,0.04347826086956521,0.8685300207039337,-0.5,2,1.608695652173913,0.04347826086956521,2.528985507246377,-0.25,5.666666666666667,4.913043478260869,0.08695652173913043,58.041666666666664,3,106,0.22913062593955028,-0.07482488548917596,0.5154936346635158,0.2569263754614521,0.02053511772118194,0.44089492299464306,3.5726305308263373,non_event
517,YY,H,4,4,4,3,3,3,8,8,8,1.3333333333333333,1.3333333333333333,1.3333333333333333,3,0,1.5,1.5,1.5,2,1,2.6666666666666665,2.6666666666666665,2.6666666666666665,4,2,61,61,61,0.31348010467646814,0.31348010467646814,0.31348010467646814,0.2444524536454305,0.2444524536454305,0.2444524536454305,9.383057995559618,non_event
518,YY,H,4,7,0,1.8,5,-1,7.8,10,2,0.9428571428571428,0,1.75,2,0.2,0.6766666666666666,-0.2,1.3333333333333333,1.4,0.2,2.4,2,3,3.4,1.4,44.142857142857146,0,97,0.18587414857426077,0,0.5463021667791803,0.24209704504840343,0.08750000000000001,0.4528505919805267,1.802954405723244,non_event
519,YY,I,4,4,4,1,1,1,9,9,9,1.3333333333333333,1.3333333333333333,1.3333333333333333,2,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,-1,3,3,3,5,1,60,60,60,0.22852219481731084,0.22852219481731084,0.22852219481731084,0.23049151289679495,0.23049151289679495,0.23049151289679495,2.8523461481321535,non_event
520,YY,I,1.8333333333333333,5,-3,1.6666666666666667,3,-2,7.166666666666667,18,-3,0.7361111111111112,-0.5,2,2.3333333333333335,-1,0.5777777777777777,-0.3333333333333333,1.5,1.6666666666666667,-0.8333333333333334,2.433333333333333,-0.5,6,4.833333333333333,-0.16666666666666666,80.66666666666667,36,97,0.16369117006830605,-0.22791314584789177,0.3197114801300712,0.33059213925096154,0.2363607764653919,0.4882944854735739,5.744167554882581,non_event
521,YY,I,6,6,6,5,5,5,9,9,9,1,1,1,2,0,0.8333333333333334,0.8333333333333334,0.8333333333333334,2,-1,1.5,1.5,1.5,3,-3,71,71,71,0.305351475091797,0.305351475091797,0.305351475091797,0.13914668055914473,0.13914668055914473,0.13914668055914473,5.0755837956976455,non_event
522,YY,I,2.1666666666666665,7,-2,0.16666666666666666,2,-3,5.333333333333333,12,0,0.6638888888888889,-0.6666666666666666,1.75,1.6666666666666667,-0.16666666666666666,-0.01666666666666666,-1.5,1,0.6666666666666666,-1.3333333333333333,1.7222222222222223,0,3.3333333333333335,3.3333333333333335,-0.16666666666666666,51.666666666666664,30,79,0.2052476821250089,-0.07439263019493743,0.5150956832084943,0.34138308593399114,0.23795362482476473,0.5048685395507698,1.842582579408763,event
523,YY,I,2.5,6,-1,1.8333333333333333,7,-5,5.833333333333333,10,1,0.6388888888888888,-0.5,2,1.6666666666666667,-0.3333333333333333,0.3472222222222222,-1.6666666666666667,1.75,1.6666666666666667,-0.6666666666666666,2.125,0.5,4,4,0.16666666666666666,55.666666666666664,27,87,0.03846117055237682,-0.18848033433349184,0.3335846704497065,0.3111812169990711,0.03441273643922501,0.6534420575394914,3.068932571705114,event
524,YY,I,3.272727272727273,6,-1,0.4545454545454546,3,-2,9,18,2,1.128787878787879,-0.25,3,2.1818181818181817,0.18181818181818185,0.08636363636363636,-1,1,0.9090909090909092,-0.7272727272727273,3.1742424242424243,0.6666666666666666,8.5,4.818181818181818,1.7272727272727273,63.5,0,100,0.1634815587159256,-0.17808574374609315,0.43529659982258856,0.217335553910199,0.1041541029722403,0.4201825892939599,3.340171651708211,non_event
525,YY,I,3.0384615384615383,8,-1,1.8846153846153848,7,-2,7.961538461538462,19,1,1.021153846153846,-0.3333333333333333,3,2.1153846153846154,-0.2307692307692308,0.716025641025641,-0.5,1.75,1.5769230769230769,-0.3076923076923077,2.6634615384615383,0.5,6.333333333333333,5.038461538461538,0.3076923076923077,58.75,0,98,0.20641915358422955,-0.17664759010417092,0.6385738636493539,0.2935224775814838,0.05590169943749474,0.6291528696058958,2.868696332733091,non_event
526,YY,I,5.333333333333333,11,0,2.3333333333333335,6,-2,11.666666666666666,19,3,1.0277777777777777,0,1.8333333333333333,2.3333333333333335,0,0.6666666666666666,-0.5,1.5,2,0,2.2555555555555555,1,3.1666666666666665,5.666666666666667,-0.6666666666666666,76,37,97,0.1820464195776728,-0.00522516023642084,0.2766072602619796,0.2754380257962347,0.23015714335157783,0.3535993303607168,7.39599845214851,non_event
527,YY,I,3.2962962962962963,9,-1,2.4814814814814814,7,-2,8.518518518518519,24,1,1.245679012345679,-0.16666666666666666,4,2.074074074074074,0.4074074074074074,0.8723985890652557,-1,4,1.6666666666666667,0.03703703703703703,3.237037037037037,0.5,16,4.777777777777778,1.7407407407407407,56.15625,0,100,0.20767519253210365,-0.22148756518309923,0.5865434677409201,0.24637407846141815,0.06770813892385817,0.5922726840846776,2.8085392113541787,non_event
528,YY,I,3.268292682926829,8,-2,0.7804878048780488,6,-3,7.7073170731707314,15,1,1.2260162601626017,-0.5,3.5,2.073170731707317,0.4146341463414634,0.3308943089430894,-1,2.5,1.2439024390243902,-0.6829268292682927,2.770731707317073,0.3333333333333333,7.5,4.439024390243903,1.048780487804878,58.84444444444444,0,107,0.1945328119926555,-0.0895923903898889,0.6489169654170202,0.28082894732875313,0.01770717334674264,0.7802497772676363,2.108575332168701,non_event
529,YY,I,2.625,5,0,0.375,3,-3,7.75,20,-2,0.9708333333333332,0,2,2.125,0,0.4791666666666667,-1.5,3,1.125,-0.375,2.45625,-0.5,5,4.75,0.25,59.875,10,102,0.25820830982352083,0.02043694589733603,0.8063808033429366,0.32677228106594014,0.07624236281944113,0.4898358297115652,2.498689207126709,non_event
530,YY,I,3.047619047619047,7,-2,1.5714285714285714,7,-4,7.619047619047619,17,2,0.8698412698412699,-0.5,2,1.8571428571428572,-0.1904761904761905,0.4380952380952381,-1,2,1.2857142857142858,-0.3333333333333333,2.445238095238095,0.5,4.25,4.238095238095238,0.9523809523809524,61.52173913043478,0,102,0.15528231803700387,-0.0842939196540993,0.4547293254315819,0.26134092357522554,0.1078469779184132,0.4327204700907064,2.77577305500718,non_event
531,YY,I,3.6666666666666665,5,2,1.3333333333333333,4,-1,10,17,5,1.2222222222222223,1,1.6666666666666667,2.3333333333333335,0.3333333333333333,0.3888888888888889,-0.3333333333333333,1,1.3333333333333333,-0.6666666666666666,2.9166666666666665,2,4.25,5,1.3333333333333333,54.333333333333336,16,94,0.2591101400363174,0.18456308279546127,0.4051260192812284,0.17314417254473963,0.13415029703495357,0.2366115783734567,2.6839603193915287,non_event
532,YY,I,3.243243243243243,8,-1,1.5135135135135136,7,-3,7.621621621621622,21,0,1.4189189189189189,-0.3333333333333333,5,2.189189189189189,0.5945945945945946,0.45997425997425995,-1.5,2,1.162162162162162,-0.40540540540540543,3.4265765765765765,0,11,4.918918918918919,2.108108108108108,50.325581395348834,0,103,0.18481155740102723,-0.09680014088793729,0.6147008563985761,0.3390217387563712,0.05990108198648431,1.1177658256852796,2.835777784444615,non_event
533,YY,I,3,5,0,0.4166666666666667,4,-3,6,10,0,1.0331349206349207,0,2.5,2.1666666666666665,-0.3333333333333333,0.4847222222222222,-0.6,2,1.3333333333333333,-0.25,2.4194444444444443,0,5,4.5,0.3333333333333333,53.15384615384615,0,103,0.23493961590312276,-0.05883643395011281,0.8157960804537794,0.3250174165357339,0.1883062302169212,0.662525362163302,1.6657274248448148,non_event
534,YY,I,3.625,10,0,1,6,-3,8.4375,25,1,1.140625,0,3,2.25,-0.0625,0.234375,-1,1,1.4375,-0.875,3.21875,0.5,6.5,5.25,1.1875,65.23529411764706,12,103,0.2014062901468415,-0.0036444185863466,0.4031534995995441,0.24556715664193057,0.1129914554086598,0.48345208444882,4.351382282400737,event
535,YY,I,4.666666666666667,8,0,2,7,-1,13.166666666666666,22,3,1.2583333333333333,0,2,2,0.5,0.7055555555555556,-0.25,1.75,1.5,-0.3333333333333333,3.644444444444445,2.3333333333333335,5,6.166666666666667,1.1666666666666667,66.85714285714286,38,91,0.19237019540617137,-0.0076766385707205,0.5964568674937977,0.250440954231879,0.01292786253135567,0.4121658312393082,4.924846158683501,non_event
536,YY,I,4.833333333333333,9,-1,3.1666666666666665,5,2,13.333333333333334,23,4,1.6365079365079365,-0.3333333333333333,5,3.1666666666666665,0.5,1.3416666666666668,0.5,4,2.3333333333333335,0.3333333333333333,4.638888888888889,2.4,11,7.666666666666667,2.6666666666666665,65,19,88,0.2987191591390777,0.00994532468217694,0.5599464524445735,0.33542149889658135,0.18033331617290227,0.5307229708826918,3.453603369633751,non_event
537,YY,I,3.25,7,-1,2.25,4,0,11.5,19,4,0.8666666666666667,-0.2,1.6666666666666667,2.25,-0.75,0.6166666666666667,0,1,2.25,-1,3.864583333333333,1,6.333333333333333,5.5,1.75,63,25,94,0.2100678208975904,-0.0279700733658548,0.5476099771210406,0.4453044238295014,0.2976512181767746,0.5469732687852635,4.134987999693749,non_event
538,YY,I,3.9342105263157894,10,-4,1.881578947368421,6,-4,8.894736842105264,22,0,1.438314536340852,-2,5,2.263157894736842,0.6578947368421053,0.768859649122807,-1,3,1.4605263157894737,0.0131578947368421,3.381672932330827,0,12,4.855263157894737,1.986842105263158,56.9125,0,105,0.28616552767547493,-0.07739808279480044,1.0770666644694489,0.2797504493937524,0.019544599578063,0.6816507371812475,2.6613266359203576,non_event
539,YY,I,4,10,-2,1.71875,7,-3,10.28125,24,2,1.2886904761904765,-0.5,3,2.125,0.484375,0.6994791666666667,-1,5,1.578125,-0.34375,3.572135416666667,1,9,5.46875,1.8125,55.46376811594203,0,103,0.1967976080498573,-0.247155146916978,0.7503806937607145,0.2641885971812414,0.03567241819823836,0.7003021369967172,2.892497726242357,non_event
540,YY,I,2.2,7,0,1.2,3,0,8,17,2,0.9166666666666666,0,2,1.6,0,0.7,0,1.5,1.4,0,3.9833333333333334,0.6666666666666666,6,6,2.6,49.4,14,102,0.15223577680053085,0.0071314914419965,0.30608541225631425,0.37384700287506706,0.09745994463247112,0.6892550226111075,2.3931915555155414,non_event
541,YY,I,2.5625,5,-2,1.3125,4,-3,6.25,12,-2,1.003125,-1,3,1.9375,-0.0625,0.5760416666666667,-1,4,1.5,-0.25,2.517708333333333,-2,11,4.6875,0.375,58,0,104,0.15162434828221488,-0.3066111815747538,0.9248479541669112,0.2799902746844087,0.1457018521126525,0.4764497261289756,2.2461446249350963,event
542,YY,I,3,3,3,2,2,2,6,6,6,1.5,1.5,1.5,2,1,1,1,1,1,1,3,3,3,4,2,12,12,12,0.5059008405285684,0.5059008405285684,0.5059008405285684,0.12055707913155506,0.12055707913155506,0.12055707913155506,1.427154105975452,non_event
543,YY,I,2.625,5,-1,1.25,5,-1,8.5,12,5,1.1770833333333333,-0.3333333333333333,3,1.75,0.5,0.6145833333333334,-0.5,2,1.25,-0.125,3.33125,2,5,4.875,1.25,66.625,9,101,0.11739475505139144,-0.1475458468868092,0.333473727841561,0.26084356429844513,0.11881429412834454,0.5259554765366202,2.0713698267959963,event
544,YY,I,3.1666666666666665,5,1,1.8333333333333333,3,1,9.5,16,6,1.4583333333333333,0.25,3,1.6666666666666667,1.3333333333333333,1.2222222222222223,0.3333333333333333,3,1.5,0.6666666666666666,4.5,3,8,5.333333333333333,3.6666666666666665,39.375,0,92,0.2388751020604361,0,0.5011655227914279,0.29745990017745527,0.13345515081169848,0.565579064919372,2.323016144877617,non_event
545,YY,I,1.8235294117647056,7,-5,0.4117647058823529,3,-3,5.529411764705882,17,-2,0.55,-5,3,1.411764705882353,-0.2352941176470588,0.04803921568627451,-2,1.5,0.6470588235294118,-0.5294117647058824,2.034313725490196,-2,6,3.3529411764705883,0.7058823529411765,67.22222222222223,5,103,0.08397202221330693,-0.24433455427767836,0.7826237921249264,0.28266977150814443,0.05798248486213239,0.4890570542345143,1.6786864626873716,event
546,YY,I,2.5,7,0,1,3,-2,9.25,18,1,0.7666666666666666,0,1.4,1.75,-0.75,0.44166666666666665,-0.5,1,1.5,-0.5,2.65,1,3.6,4.5,0.5,69,10,98,0.14655613543297105,0.03513715705085799,0.4269074841227312,0.4239282612570181,0.23162720729453667,0.5498441605503629,4.41080174124113,non_event
547,YY,I,1.5,2,1,1.5,2,1,4,5,3,0.5,0.3333333333333333,0.6666666666666666,1.5,-1,0.3666666666666667,0.3333333333333333,0.4,1.5,-1,2,1.5,2.5,3,1,74.5,53,96,0.11631199634711412,0.0252866785307412,0.20733731416348705,0.25425256701637616,0.18392151142584123,0.3245836226069111,6.38424273802507,non_event
548,YY,I,3.641509433962264,10,-3,1.6037735849056605,9,-4,8.38679245283019,31,-2,1.2506289308176102,-1,6,2.188679245283019,0.3867924528301887,0.5868448637316562,-2,5,1.3962264150943395,-0.330188679245283,3.1790880503144656,-0.6666666666666666,16,4.830188679245283,1.69811320754717,58.851851851851855,0,104,0.22245653229617712,-0.35307050928612127,1.073312629199899,0.28491555744535946,0.01990822498401489,0.7025520866438915,3.423841588312388,non_event
549,YY,I,2.230769230769231,10,-2,2.3076923076923075,8,-3,6.769230769230769,20,-3,0.8141025641025641,-0.6666666666666666,3,1.8461538461538465,-0.2307692307692308,0.673076923076923,-1,2,1.3846153846153846,0.07692307692307693,2.5064102564102564,-3,9,4.615384615384615,0.6923076923076923,59.23076923076923,19,99,0.159266320642489,-0.26600158019675063,0.6056983919276124,0.34742558967219633,0.16213312861781518,0.774620503024361,3.80123341847479,non_event
550,YY,J,1,1,1,2,2,2,5,5,5,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,-1,1,1,1,1,1,1.25,1.25,1.25,3,-2,63,29,97,-0.08178631166470683,-0.20690090367799732,0.04332828034858366,0.2103361412418706,0.14632763701857351,0.2743446454651677,3.4950143432157956,non_event
551,YY,J,4.666666666666667,9,1,2.3333333333333335,6,-3,10.333333333333334,24,-1,1.2833333333333332,0.3333333333333333,2.6666666666666665,3,-0.16666666666666666,0.6444444444444444,-0.75,1.3333333333333333,1.6666666666666667,-0.5,3.0972222222222223,-1,8,5.833333333333333,0.6666666666666666,63.714285714285715,0,102,0.19694187319002884,0,0.6301246392330087,0.3852932818835924,0.15418537515469152,0.55396539816138,4.679832367140075,event
552,YY,J,2.8,5,1,1,2,0,6.4,14,4,1.5833333333333333,0.5,4,2.2,0.6,0.58,0,1,1.4,-0.2,3.1,2,4,4.4,1.6,57.6,28,86,0.08092215435002305,-0.26895397375759295,0.2488422559137481,0.18769479709573472,0.04419417382415922,0.32968883229091933,2.102208443015378,non_event
553,YY,J,5.5,6,5,2,3,1,9.5,10,9,1.8333333333333337,1.6666666666666667,2,2.5,1,1,0.5,1.5,1.5,0.5,2.75,2.5,3,3,2,69,43,95,0.255066723651276,0.11221877350774712,0.3979146737948048,0.25271865141186717,0.24588710627091565,0.2595501965528187,3.467372846791438,non_event
554,YY,J,5.8,10,1,4,8,1,15.6,30,7,1.101904761904762,0.5,1.6666666666666667,2.2,0.2,0.9,0.5,2,2.4,-0.4,3.3233333333333333,2.2,5,5.4,1,79.2,25,100,0.2528777204826306,0.06543139373926177,0.4100950261081641,0.254743834308653,0.12198000238962724,0.39715125956874825,5.412245989951324,non_event
555,YY,J,3,3,3,1,1,1,10,10,10,1.5,1.5,1.5,2,1,1,1,1,1,1,5,5,5,7,3,42,42,42,0.00225544638182463,0.00225544638182463,0.00225544638182463,0.00356908072723817,0.00356908072723817,0.00356908072723817,1.9350830387439488,non_event
556,YY,J,3.449760765550239,12,-3,1.8373205741626797,13,-5,7.942583732057416,24,-1,1.1887502848029163,-0.6666666666666666,5,2.148325358851675,0.2248803827751196,0.6984734563681932,-3,7,1.5215311004784688,-0.20574162679425836,2.7961722488038276,-0.5,14,4.488038277511961,1.0717703349282297,54.06167400881057,0,107,0.22604747308856185,-0.36031811077510634,0.8164965809277261,0.29439038936881323,0.00535742180962368,1.1468354463238493,3.1478319892540725,non_event
557,YY,J,4.636363636363637,15,0,2.227272727272727,7,-3,11.227272727272728,38,-2,1.389935064935065,0,4,2.363636363636364,0.4090909090909091,0.9122294372294372,-1.5,3,1.7727272727272727,-0.04545454545454545,3.7234848484848486,-2,12,5.454545454545454,1.8636363636363635,62.17391304347826,13,101,0.3348154443102571,0.05889360105777983,0.8236544582934441,0.28069232511398196,0.02157108668193692,0.6115147155887383,4.018533089652095,non_event
558,YY,J,3.3,9,-1,1.1,4,-1,5.7,14,-3,1.1069047619047618,-0.3333333333333333,3,1.9,0.3,0.445,-0.5,2,1.2,-0.4,2.1154761904761905,-1.5,6,3.6,0.6,59.90909090909091,10,99,0.18811897498094424,-0.13599471417193634,0.4051868242709048,0.31221161759776755,0.1345235591165133,0.4226078170470718,2.3017411947144715,non_event
