rowid,region,customer,xb_01,xb_02,xb_03,xn_01,xn_02,xn_03,xa_01,xa_02,xa_03,xb_04,xb_05,xb_06,xb_07,xb_08,xn_04,xn_05,xn_06,xn_07,xn_08,xa_04,xa_05,xa_06,xa_07,xa_08,xw_01,xw_02,xw_03,xs_01,xs_02,xs_03,xs_04,xs_05,xs_06,response,outcome
576,YY,Other,5.5,8,3,3.5,5,2,14,18,10,1.375,0.75,2,2,0.5,0.6166666666666667,0.4,0.8333333333333334,1.5,-1,3.916666666666667,3.3333333333333335,4.5,6,2,87.5,79,96,0.17490551145478822,0.1645634190739646,0.1852476038356118,0.18727410090934915,0.186567630640451,0.18798057117824732,6.417722150122412,non_event
577,YY,Other,3.888888888888889,8,-2,1.6666666666666667,6,-2,10,21,-1,1.1023148148148147,-1,3.5,2.2777777777777777,-0.05555555555555555,0.5291005291005291,-1,2,1.4444444444444444,-0.6666666666666666,2.7451058201058203,-0.5,8,4.666666666666667,0.5555555555555556,65.73684210526316,18,104,0.31061894592614786,0.10836478910576128,0.6599793594176913,0.2937437842497551,0.01703957421114357,0.6896863983094049,3.236372439015471,non_event
580,YY,Other,2.8,4,0,2.8,5,-2,6.6,18,-1,1.56,0,4,2.2,0.8,1.5666666666666669,-0.6666666666666666,5,2.2,1.2,5.116666666666666,-0.5,18,5.8,4.2,44.714285714285715,11,91,0.24260452475076544,-0.13270742892281573,0.4351551815399144,0.2753727473215509,0.106285477016359,0.40837800086442927,2.8321108663693235,non_event
581,YY,Other,1,1,1,1,1,1,2,2,2,1,1,1,1,1,0.5,0.5,0.5,2,-1,2,2,2,2,2,17,17,17,0.34881992479552326,0.34881992479552326,0.34881992479552326,0.4124789556921528,0.4124789556921528,0.4124789556921528,0.9750519921190264,non_event
585,YY,Other,3.4166666666666665,7,-1,1.2916666666666667,5,-3,8.208333333333334,23,-2,1.1854166666666666,-0.2,4,2.25,0.04166666666666666,0.4666666666666667,-1,2,1.0833333333333333,-0.125,2.9923611111111112,-1,8,4.583333333333333,1.25,54.6,16,106,0.24178414929302883,-0.3987848889496596,0.6407298306883816,0.2723338597039448,0.05667671111051819,0.5402360398054424,3.2028879059821023,non_event
586,YY,Other,3.3333333333333335,9,-2,1.1666666666666667,4,-3,8.166666666666666,16,4,0.9291666666666668,-0.5,2,2,-0.3333333333333333,0.2777777777777778,-1.5,1,1.1666666666666667,-0.6666666666666666,3.1944444444444446,1.3333333333333333,5,4.833333333333333,1.6666666666666667,56.57142857142857,0,89,0.11847698108617372,-0.30817278058677744,0.42541107590125543,0.2459672107208723,0.0709836469721664,0.4203888206838645,3.5501735570531796,non_event
589,YY,Other,3.4285714285714284,9,-2,1.4285714285714286,5,-2,8.285714285714286,23,-2,1.3491071428571428,-1,4,2.0357142857142856,0.5714285714285714,0.7511904761904762,-1,4,1.2857142857142858,0.14285714285714285,3.4077380952380953,-2,11,4.535714285714286,2.357142857142857,51.84375,0,107,0.26795938270660735,-0.13543626641656095,0.7459138286841268,0.2688753402278475,0.03286038920891544,0.7579942103131081,2.0702482988729907,non_event
590,YY,Other,3.185185185185185,10,0,1,5,-2,7.7407407407407405,17,1,1.0393298059964726,0,2.5,1.6666666666666667,0.25925925925925924,0.3358024691358025,-1,2,1.148148148148148,-0.5925925925925926,2.6641975308641976,0.3333333333333333,7,3.962962962962963,1.1851851851851851,64.14285714285714,21,101,0.18317301293801147,-0.07528287546167266,0.4139468892188758,0.23988098449101591,0.06978162010816058,0.4274090489240366,2.906524469903041,event
591,YY,Other,3.2,7,0,1.05,5,-4,7.7,20,2,1.215,0,4,2.45,0.05,0.5145238095238095,-1.3333333333333333,3,1.15,-0.35,2.995595238095238,0.4,8,4.55,1.35,51.86363636363637,0,102,0.18500409086643596,-0.29049611769206335,0.44370532188469874,0.2661861305569794,0.06178697850264442,0.49788375301811,2.2189346923146447,event
595,YY,Other,4,7,1,1.6666666666666667,3,1,8,11,6,0.9,0.5,1.4,2.3333333333333335,-0.3333333333333333,0.47777777777777775,0.3333333333333333,0.6,1,-0.6666666666666666,2.6944444444444446,2.3333333333333335,3,4.666666666666667,0.6666666666666666,64.33333333333333,58,69,0.1288178365943344,-0.03947281483287816,0.37272240621451486,0.255914308727551,0.18145898757837772,0.2982516423745263,3.949636840029606,non_event
597,YY,Other,3.4615384615384617,7,-3,1.3461538461538465,4,-3,6.653846153846154,15,-5,1.116025641025641,-1,3,1.9615384615384617,0.3076923076923077,0.42243589743589743,-1,2,1.1153846153846154,-0.3076923076923077,2.456410256410257,-1.6666666666666667,7,4.115384615384615,0.9230769230769232,70,0,104,0.21385437248662087,-0.1186546412960922,0.691763473112443,0.26408154807629586,0.12111445395522431,0.8180091063968347,2.0730054446144845,non_event
598,YY,Other,2.5652173913043477,7,-7,0.7608695652173914,6,-5,6.239130434782608,19,-7,0.9721532091097308,-1.75,3,1.7826086956521738,0.2826086956521739,0.2677536231884058,-2,2,0.8913043478260869,-0.4130434782608696,2.2140269151138714,-3.5,8,3.760869565217391,0.717391304347826,55.479166666666664,0,102,0.16978496658964123,-0.433470882384,0.7635296304405168,0.27693067363785767,0.06100423396407313,0.7036316766126582,1.5352310178206052,event
602,YY,Other,4,4,4,1,1,1,4,4,4,1.3333333333333333,1.3333333333333333,1.3333333333333333,2,1,0.25,0.25,0.25,1,-1,2,2,2,3,1,68,68,68,0.03712819791445994,0.03712819791445994,0.03712819791445994,0.213604002317083,0.213604002317083,0.213604002317083,3.3282411082014782,non_event
605,YY,Other,3.75,7,-1,1.0833333333333333,4,-2,8.416666666666666,13,4,1.20515873015873,-0.3333333333333333,2.5,2.0833333333333335,0.3333333333333333,0.37222222222222223,-0.6666666666666666,1.3333333333333333,1.25,-0.5,3.0541666666666667,0.6666666666666666,6,4.666666666666667,1,67.76923076923077,18,102,0.2635769459584761,0.01452872166515438,0.4753795656971031,0.2948038749127763,0.13030631646157356,0.6083811130230905,2.416441213104606,non_event
606,YY,Other,2.12,6,-1,1.28,4,-2,5.88,14,0,0.9496666666666668,-0.5,3,1.64,0.24,0.516,-1,2,1.2,-0.32,2.9053333333333335,0,9,4.28,1.36,43.7,0,99,0.20012854273655445,-0.2410087839447207,0.6495242597140698,0.2425477190025162,0.03265986323710904,0.5125069905291634,1.9576938469860132,event
607,YY,Other,0.5,2,-1,0.5,3,-2,7,11,3,0.16666666666666666,-0.3333333333333333,0.6666666666666666,1.5,-1.5,0.25,-1,1.5,1.5,-1,2.333333333333333,1,3.6666666666666665,4,0,62.5,30,95,0.01080425044708197,-0.14908565988605618,0.17069416078022012,0.2914650185270793,0.13991764309254057,0.4430123939616179,3.1833810827097886,non_event
609,YY,Other,1.25,2,-1,0.5,2,-1,5.5,8,-1,0.24999999999999997,-1,0.6666666666666666,0.75,-0.25,0.16666666666666666,-0.3333333333333333,0.6666666666666666,1,-0.5,1.2541666666666669,-1,2.6666666666666665,3.25,0,75.5,40,96,-0.03061761526947626,-0.12129387681992362,0.153259792215832,0.18053757644458723,0.15518808234240955,0.2183669773002521,5.136242829525226,non_event
610,YY,Other,-1,0,-2,-1,0,-2,-0.5,1,-2,-0.5,-1,0,1,-2,-0.25,-0.5,0,1,-1.5,-0.08333333333333331,-0.6666666666666666,0.5,2,-2,84.5,65,104,0.02750030189126183,0.00158136172694874,0.05341924205557493,0.22991580490611957,0.1557925002528618,0.30403910955937735,4.7457282964473295,non_event
611,YY,Other,1,1,1,-2,-2,-2,3,3,3,1,1,1,1,1,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666,0,-1,3,3,3,3,3,31,31,31,0.0954345818056502,0.0954345818056502,0.0954345818056502,0.09682458365518544,0.09682458365518544,0.09682458365518544,0.9323077582855624,event
614,YY,Other,3,6,0,4,6,2,8,16,0,0.75,0,1.5,2,0,1.0833333333333333,0.6666666666666666,1.5,1.5,0.5,2.6666666666666665,0,5.333333333333333,5,0,93.5,90,97,0.22511415458025924,0.12221875587722446,0.328009553283294,0.12826472471293804,0.11152875068912502,0.1450006987367511,7.614005242060292,non_event
615,YY,Other,1,1,1,0,0,0,5,5,5,1,1,1,1,1,0,0,0,1,-1,2.5,2.5,2.5,3,2,31,31,31,0.41333510486934655,0.41333510486934655,0.41333510486934655,0.45,0.45,0.45,1.1239209606416214,non_event
616,YY,Other,3,3,3,3,3,3,8,8,8,0.75,0.75,0.75,1,0,0.75,0.75,0.75,1,0,2,2,2,3,0,35,35,35,0.4795590308512353,0.4795590308512353,0.4795590308512353,0.4336968619309585,0.4336968619309585,0.4336968619309585,1.5926615910121522,non_event
617,YY,Other,2.6666666666666665,3,2,1.6666666666666667,3,1,8,9,7,0.6666666666666666,0.4,1,1.3333333333333333,-0.3333333333333333,0.3944444444444444,0.25,0.6,1,-1.3333333333333333,2.0444444444444443,1.8,2.3333333333333335,4,0.3333333333333333,60.666666666666664,51,76,0.2584869480162668,0.06655737859225543,0.5635919310038874,0.4984593464251429,0.2077510424144203,0.8117754871867762,2.794682793528468,non_event
622,YY,Other,-1.5,0,-3,0.5,1,0,-1.5,1,-4,-0.375,-0.75,0,1,-1,0.25,0,0.5,1.5,-1,-0.33333333333333337,-1,0.3333333333333333,2.5,-2.5,49.5,33,66,-0.01291701071835111,-0.12712797417419214,0.10129395273748992,0.26739680591543363,0.09986765863940177,0.4349259531914655,1.5868431142933463,non_event
623,YY,Other,0,0,0,2,2,2,-2,-2,-2,0,0,0,1,-1,0.5,0.5,0.5,1,-1,-2,-2,-2,-2,-2,103,103,103,-0.04384583550437345,-0.04384583550437345,-0.04384583550437345,0.30491487843712717,0.30491487843712717,0.30491487843712717,6.306653024332708,non_event
627,YY,Other,7.5,8,7,5.5,6,5,13.5,15,12,1.25,1.1666666666666667,1.3333333333333333,2.5,0,1.1666666666666667,0.8333333333333334,1.5,2.5,0.5,3.875,3.75,4,7,2,62,27,97,0.3213083301276233,0.11001855561248598,0.5325981046427606,0.3001907407419652,0.1911045157285533,0.40927696575537714,7.845477862407491,non_event
629,YY,Other,10,10,10,6,6,6,17,17,17,2,2,2,5,0,1.5,1.5,1.5,2,1,4.25,4.25,4.25,9,2,81,81,81,0.31139468567458994,0.31139468567458994,0.31139468567458994,0.32324287772565463,0.32324287772565463,0.32324287772565463,8.077715233504817,non_event
633,YY,Other,1.3333333333333333,3,-2,2.3333333333333335,4,1,5,9,0,0.36666666666666664,-1,1.5,1,-0.3333333333333333,0.6555555555555556,0.5,0.8,2,-1,1.4,0,3,4,-1.6666666666666667,60.333333333333336,30,94,0.03649695330586337,-0.02201177709931973,0.14984605176758403,0.3642528175469618,0.3348765165534201,0.3908121011467418,3.13688458892112,non_event
635,YY,Other,5,5,5,2.5,4,1,15.5,18,13,1.25,1.25,1.25,2,0,0.5,0.2,0.8,1,-0.5,4.3,2.6,6,6,3,87.5,86,89,0.15882209781465764,0.15315443831457287,0.1644897573147424,0.17419927194437096,0.1458037852202813,0.2025947586684606,6.572457542220077,non_event
636,YY,Other,2,2,2,1,1,1,7,7,7,1,1,1,1,1,1,1,1,1,1,3.5,3.5,3.5,4,3,18,18,18,0.1875668153104781,0.1875668153104781,0.1875668153104781,0.265070551826703,0.265070551826703,0.265070551826703,1.252294453032136,non_event
637,YY,Other,3,5,1,0.5,2,-1,7,14,0,0.75,0.25,1.25,1.5,-1,0,-0.3333333333333333,0.3333333333333333,1,-1,1.4,0,2.8,4,-2,79.5,66,93,0.15386999851105537,0.10909546175270568,0.19864453526940504,0.5046017751984615,0.35904211674593894,0.6501614336509841,5.182210267052957,non_event
639,YY,Other,1.25,4,-1,2,5,0,7.25,15,3,0.4642857142857143,-0.14285714285714285,1,1.25,-0.5,0.6875,0,1.25,1.25,0.25,2.1875,0.75,3.75,3.5,0.25,67.25,35,98,0.1467785761822847,0.02519583160048182,0.19584067390983695,0.30751727362411974,0.21957219141648568,0.5173030135134888,3.78195179928763,non_event
640,YY,Other,1.8888888888888888,5,-1,0.5555555555555556,5,-4,5.666666666666667,9,1,0.6018518518518519,-0.25,2,1.5555555555555556,-0.3333333333333333,0.04074074074074074,-1,1,1,-1.1111111111111112,1.6833333333333331,0.3333333333333333,3,3.4444444444444446,-0.2222222222222222,74.44444444444444,36,99,0.08362411968887705,-0.08838834764831845,0.30856377345763353,0.2686103117649177,0.0891934423410289,0.4749289002981631,3.4681047730200945,event
641,YY,Other,4,4,4,1,1,1,2,2,2,2,2,2,3,1,0.5,0.5,0.5,2,-1,2,2,2,2,2,28,28,28,0.1749335267928187,0.1749335267928187,0.1749335267928187,0.1355899672291719,0.1355899672291719,0.1355899672291719,1.4414055030662387,non_event
644,YY,Other,3,3,3,3,3,3,7,7,7,0.75,0.75,0.75,2,-1,0.6,0.6,0.6,2,-1,1.75,1.75,1.75,6,-2,89,89,89,-0.01900593058419742,-0.01900593058419742,-0.01900593058419742,0.4984333500816188,0.4984333500816188,0.4984333500816188,7.519353592818785,non_event
645,YY,Other,3.4516129032258065,11,-1,1.1935483870967742,6,-3,8.612903225806452,22,-1,1.3074500768049155,-0.5,4,2.225806451612903,0.3225806451612903,0.4654377880184331,-1,2,1.2903225806451613,-0.5161290322580645,2.9048387096774193,-0.3333333333333333,7,4.935483870967742,1.1290322580645162,56.65714285714286,0,103,0.23125016601343532,-0.04309627366620673,0.6416373468007565,0.27117204585419213,0.1394392691529816,0.5058552015173168,2.4031361965795885,non_event
646,YY,Other,3.3076923076923075,9,-3,2.230769230769231,8,-1,9.115384615384617,23,-3,1.1393162393162393,-1,5,2.0641025641025643,0.20512820512820512,0.7292735042735042,-0.5,2,1.6025641025641026,-0.19230769230769232,3.0806980056980056,-3,12,4.858974358974359,1.1923076923076923,56.49438202247191,0,107,0.19602430097059675,-0.14532031338958218,0.636801469486564,0.29476700497366637,0.00983495705504468,0.6940411276131918,2.39797754020449,non_event
647,YY,Other,4.666666666666667,9,0,1.2222222222222223,6,-4,8.88888888888889,16,1,1.6203703703703705,0,3,2.4444444444444446,0.8888888888888888,0.4481481481481482,-0.8,1.6666666666666667,1.4444444444444444,-0.4444444444444444,3.153703703703704,0.2,10,4.555555555555555,1.4444444444444444,59.9,0,93,0.218703094677524,0,0.4173784746379252,0.22954861419465952,0.07142978229740665,0.37959440037672465,3.1985875097093737,non_event
648,YY,Other,2.7,6,0,0.85,4,-2,8.25,17,3,1.0775,0,5,2.1,0.15,0.3725,-1,4,1,-0.3,2.85,1,6,5.35,0.7,59,14,104,0.2120713447725317,-0.306430075471047,0.5605104537470126,0.3173650637845211,0.03135655322326037,0.6984931046020183,3.298637067737849,non_event
650,YY,Other,2.727272727272727,9,-4,0.9090909090909092,5,-2,8.136363636363637,24,-4,1.0183080808080809,-1,4,1.8333333333333333,0.18181818181818185,0.35757575757575755,-1,2,1.106060606060606,-0.5606060606060606,3.186688311688312,-2,12,4.757575757575758,1.6363636363636365,54.388888888888886,0,103,0.18198436415515823,-0.2769967550709087,0.5619527638445687,0.27584132813005374,0.02582582973173291,0.9957040955569648,3.165799293216783,event
651,YY,Other,1.5555555555555556,4,-1,0.6666666666666666,3,-2,4.777777777777778,8,1,0.6851851851851852,-0.5,2,1.5555555555555556,-0.4444444444444444,0.4,-1,1,1.1111111111111112,-0.4444444444444444,2.462962962962963,0.5,8,4.222222222222222,0.4444444444444444,42.333333333333336,12,95,0.21228047125076413,-0.03591408623152905,0.3882073091117458,0.4489982208575925,0.06405126152203486,1.078793649005929,1.7653869414836756,event
653,YY,Other,2.9347826086956523,10,-2,1.5434782608695652,7,-2,7.869565217391305,22,-1,0.9540760869565218,-0.6666666666666666,3,1.858695652173913,-0.09782608695652174,0.47789855072463766,-1,3,1.1956521739130437,-0.358695652173913,2.740062111801242,-0.5,11,4.826086956521739,0.6413043478260869,56.56730769230769,0,103,0.22564142277913277,-0.370666899551421,0.9480928224599108,0.3027722750790502,0.05495250794657563,0.8649972038810699,3.8470801885387407,non_event
654,YY,Other,2.970149253731343,11,-5,1.462686567164179,8,-7,8.716417910447761,26,-6,0.9901563610518834,-2.5,3,2,-0.02985074626865671,0.5340796019900498,-1.3333333333333333,3.5,1.2388059701492538,-0.29850746268656714,3.087810945273632,-3,11,5.134328358208955,1.2686567164179106,56.9,0,98,0.2212032842410079,-0.2630002228126083,0.648459713474939,0.2853840155258746,0.03007794351303248,0.7939324625297066,3.9321472702502023,non_event
655,YY,Other,2.7857142857142856,7,0,0.5714285714285714,6,-3,8.142857142857142,16,0,0.8107142857142857,0,1.5,1.6428571428571428,-0.21428571428571427,0.1904761904761905,-1,1.5,0.7857142857142857,-0.5,2.797619047619047,0,5,4.428571428571429,1,62.07142857142857,16,92,0.17850088446193135,-0.5892556509887896,0.6493081898593362,0.3168102160772,0.10635471477078394,0.8000257656391665,2.181897890434257,non_event
656,YY,Other,2.823529411764706,10,-3,1.3235294117647058,9,-4,7.985294117647059,20,0,1.0995098039215687,-0.6,3,1.9705882352941175,0.3088235294117647,0.6573179271708683,-1,3,1.3529411764705883,-0.0588235294117647,3.484313725490196,0,14,5.25,1.911764705882353,55.15068493150685,0,98,0.1830494442007175,-0.4459706613545986,0.6139335378057624,0.25177914896659004,0.00776919299892986,0.7915385861304131,2.822847486950108,non_event
660,YY,Q,-1,-1,-1,-1,-1,-1,-2,-2,-2,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,1,-1,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,1,-1,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666,2,-2,19,19,19,0.19496563476837003,0.19496563476837003,0.19496563476837003,0.5279426221786617,0.5279426221786617,0.5279426221786617,1.4971933978577558,event
662,YY,Q,0,0,0,-2,-2,-2,-2,-2,-2,0,0,0,1,-1,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666,1,-2,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666,1,-3,78,78,78,-0.14911102504022766,-0.14911102504022766,-0.14911102504022766,0.2681336231069479,0.2681336231069479,0.2681336231069479,3.1151515551631084,event
665,YY,Q,8,8,8,4,4,4,14,14,14,1.6,1.6,1.6,4,1,0.8,0.8,0.8,1,0,2.8,2.8,2.8,3,2,96,96,96,0.5112239821612672,0.5112239821612672,0.5112239821612672,0.3377921930772979,0.3377921930772979,0.3377921930772979,7.228254624843151,non_event
666,YY,Q,3.4,5,2,0,1,-1,6.6,12,3,0.8857142857142857,0.42857142857142855,1.3333333333333333,2,-0.4,0.00666666666666667,-0.3333333333333333,0.3333333333333333,1.2,-1,1.7666666666666666,1,3,4.8,-1,66.8,41,98,0.2372606965982079,0.11738864592516723,0.30103786035560115,0.4059173899071077,0.19419565286049173,0.8141651739138823,3.6611118990320506,non_event
668,YY,Q,2,2,2,1,1,1,11,11,11,1,1,1,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,-1,3.6666666666666665,3.6666666666666665,3.6666666666666665,5,1,28,0,54,0.13884945638752955,0,0.21068128225950217,0.22889855745949225,0.19911741962444277,0.2586796952945417,1.3902353944039136,non_event
670,YY,Q,4.666666666666667,6,3,2,4,-1,10.333333333333334,15,5,1.5555555555555556,1.5,1.6666666666666667,2.3333333333333335,1,0.611111111111111,-1,1.5,1,0.3333333333333333,3.7222222222222223,2.5,5,6.333333333333333,2,17.25,0,25,0.399003463364616,0,0.7514246602233142,0.31013082512811685,0.2542924065153652,0.4082941958239471,1.277183234720375,non_event
671,YY,Q,5.5,6,5,0,3,-3,11.5,12,11,1.25,1,1.5,2,0,0.125,-0.75,1,1.5,-2,3.1,2.2,4,6,-0.5,80,55,105,0.17146095837119177,0.06674867305147536,0.2761732436909082,0.388333352807484,0.268604717773077,0.5080619878418912,4.822935643423244,event
672,YY,Q,-2,-2,-2,-3,-3,-3,1,1,1,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,2,-2,-0.5,-0.5,-0.5,1,-3,0.2,0.2,0.2,7,-2,94,94,94,0.1006149592869237,0.1006149592869237,0.1006149592869237,0.33219325679523243,0.33219325679523243,0.33219325679523243,3.874171262790222,event
674,YY,Q,6,6,6,0,0,0,5,5,5,1,1,1,2,0,0,0,0,2,-2,1.25,1.25,1.25,4,-2,96,96,96,0.3300409404955683,0.3300409404955683,0.3300409404955683,0.3299893847286094,0.3299893847286094,0.3299893847286094,7.82856729428985,non_event
675,YY,Q,4,7,0,0.8666666666666667,5,-3,7.6,16,-1,1.6211111111111112,0,6,2.7333333333333334,0.4,0.31666666666666665,-1,1.5,1.2,-0.6666666666666666,2.933333333333333,-0.5,8,5.466666666666667,0.2,65.4,22,95,0.22624483531079603,-0.0630496965754021,0.5694979611016654,0.2341291198116443,0.0906432717209784,0.39976921390542675,2.3564181714512187,non_event
680,YY,Q,4.75,7,3,4,6,1,12.75,21,6,1.2666666666666666,1,1.6666666666666667,2,0.5,1.3958333333333333,1,2,2,1,3.5083333333333333,3,4.2,6,1.5,40.4,0,72,0.1471669603227993,-0.37218611522403006,0.41976363203591927,0.27136733735957014,0.1240714631265212,0.64145799037700435,3.2327001338637884,non_event
685,YY,Q,3,3,3,2,2,2,7,7,7,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,42,42,42,0.12268465848905344,0.12268465848905344,0.12268465848905344,0.4189623611694897,0.4189623611694897,0.4189623611694897,1.243651960517653,non_event
689,YY,Q,-1,-1,-1,-2,-2,-2,1,1,1,-0.5,-0.5,-0.5,0,-1,-1,-1,-1,0,-2,1,1,1,1,1,29,29,29,-0.1788724155807353,-0.1788724155807353,-0.1788724155807353,0.1890580476712748,0.1890580476712748,0.1890580476712748,1.277042936902105,non_event
690,YY,Q,5.5,7,4,2,4,0,11,16,6,1.375,1,1.75,2,1,0.5,0,1,0.5,0.5,2.35,1.5,3.2,3.5,0.5,48,47,49,0.2688145090364516,0.2204794282508554,0.3171495898220478,0.2638828405264306,0.24111434247589772,0.2866513385769634,3.084044213528328,non_event
692,YY,Q,6,6,6,3,3,3,7,7,7,3,3,3,5,1,3,3,3,3,3,3.5,3.5,3.5,6,1,84,84,84,0.20132631226434583,0.20132631226434583,0.20132631226434583,0.218787116267197,0.218787116267197,0.218787116267197,10.148868761761523,non_event
694,YY,Q,1.5,2,1,-3,-3,-3,3.5,5,2,0.3666666666666667,0.3333333333333333,0.4,2,-1,-0.675,-0.75,-0.6,0,-1.5,0.9583333333333331,0.6666666666666666,1.25,5,-1.5,94,85,103,-0.02977623002069371,-0.13964730279357995,0.08009484275219253,0.27218431124673204,0.27114239153186614,0.27322623096159787,3.5531718342324505,event
695,YY,Q,5.75,9,1,1,3,-1,9.75,15,3,1.2857142857142856,0.5,2.25,2.25,0.75,0.3333333333333333,-1,1,0.5,0,2.875,1.5,4.666666666666667,4.5,1.75,83.5,44,99,0.22274002294200315,0.13433608461709748,0.3233756712526798,0.24298256393086595,0.145084571202928,0.30076665427577237,3.1025130320567955,non_event
696,YY,Q,3.6666666666666665,7,0,5,8,2,13.333333333333334,20,7,0.85,0,1.75,2,0,1.130952380952381,1,1.25,1.6666666666666667,0.6666666666666666,3.1666666666666665,2.1666666666666665,5,6,1.6666666666666667,59,0,96,0.07548557555016952,-0.11047373030184154,0.22858307104701503,0.3283685619332366,0.22988443285738336,0.3855556666199021,4.393074663107795,non_event
697,YY,Q,2.7333333333333334,6,0,1.3333333333333333,5,-4,7.266666666666667,17,3,1.211111111111111,0,4,1.8666666666666667,0.4666666666666667,0.758888888888889,-0.6666666666666666,2,1.5333333333333334,0,3.352222222222222,0.8,7,4.733333333333333,1.8,49.8,9,99,0.29489276422356736,0.04713082262588083,1.0158815800157932,0.2599193595125395,0.02799421843232686,0.5786907855812721,1.3244901484301066,non_event
698,YY,Q,4,4,4,4,4,4,12,12,12,2,2,2,3,1,2,2,2,2,2,3,3,3,7,1,37,37,37,0.4464606047964627,0.4464606047964627,0.4464606047964627,0.10136477289858488,0.10136477289858488,0.10136477289858488,1.764057568515225,non_event
701,YY,Q,4,6,1,1.6666666666666667,3,1,7,12,0,1.3888888888888888,1,1.6666666666666667,2.6666666666666665,0.3333333333333333,0.6666666666666666,0.5,1,1.3333333333333333,0,2,0,3,4.333333333333333,-0.6666666666666666,41,25,66,0.28962700988226187,0.09862692316101436,0.4529012455500174,0.23927486555089847,0.12780193008453877,0.32226946108248977,2.294801576349304,event
703,YY,Q,3.5,5,2,-1,0,-2,8,10,6,1.3333333333333337,1,1.6666666666666667,1.5,1,-0.5,-1,0,0.5,-2.5,3.166666666666667,3,3.3333333333333335,5,1.5,67,34,100,0.3812094773057186,0.17447032084208483,0.5879486337693524,0.551736854908874,0.40114222018667073,0.7023314896310773,3.269789116461036,event
704,YY,Q,4.5,6,3,1.5,2,1,9.5,13,6,1.5,1,2,2,1,0.4583333333333333,0.25,0.6666666666666666,1,-0.5,3.6666666666666665,3,4.333333333333333,4,3,65.5,62,69,0.22879071931125788,0.16767336851356926,0.28990807010894654,0.23280551294996127,0.2072878054806404,0.25832322041928213,3.650052051418952,non_event
705,YY,Q,1,1,1,0,0,0,4,4,4,1,1,1,1,1,0,0,0,0,0,4,4,4,4,4,14,14,14,0.5246824430064246,0.5246824430064246,0.5246824430064246,0.6798896969362016,0.6798896969362016,0.6798896969362016,0.8809706639281952,event
706,YY,Q,5.25,9,-2,3.125,7,-2,12.625,22,1,1.4125,-0.5,2.25,2.75,0.5,1.10625,-0.5,3,2.25,0,3.9791666666666665,0.3333333333333333,6,6.75,1.75,79.5,14,98,0.29873334002967017,-0.0969383107940025,0.5746116701117125,0.23866426563751997,0.10514862364080386,0.31508374328864075,5.341757950641796,non_event
708,YY,Q,2,4,0,1.5,2,1,4,9,-1,1,0,2,1.5,0.5,1,1,1,1,1,1.75,-1,4.5,2.5,1,33,22,44,0.20148540426576808,0.04040557769579487,0.36256523083574127,0.2390598639857536,0.03857583749052297,0.43954389048098425,1.4090871821542206,non_event
709,YY,Q,2.5,4,1,1,3,-1,7,14,0,1.25,0.5,2,2.5,0,1.3333333333333333,-0.3333333333333333,3,2,1,3.5,0,7,5.5,1.5,34.5,28,41,0.4739996804797212,0.2234803081211134,0.724519052838329,0.5171577442662919,0.2218228521668741,0.8124926363657097,1.0546975300627954,non_event
711,YY,Q,0,0,0,-2,-2,-2,7,7,7,0,0,0,5,-4,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666,1,-2,1.75,1.75,1.75,11,-4,98,98,98,0.13088621985727933,0.13088621985727933,0.13088621985727933,0.8988263442453394,0.8988263442453394,0.8988263442453394,3.139656763598575,event
718,YY,Q,6.5,8,5,6.25,10,4,12.75,17,7,1.5416666666666667,1.4,1.6666666666666667,2.75,0.75,1.380952380952381,0.8571428571428571,2,3.25,-0.25,3.6875,2.3333333333333335,5.666666666666667,7,1.75,70.25,39,96,0.335183952875441,0.2569158221279116,0.42072100659987566,0.30061966412258534,0.22115170747064347,0.4014501164652344,7.425714573515457,non_event
722,YY,Q,1.3333333333333333,2,0,0.6666666666666666,1,0,3,5,1,0.5555555555555556,0,1,1.3333333333333333,-0.3333333333333333,0.4444444444444444,0,1,1.3333333333333333,-0.3333333333333333,1.6666666666666667,0.3333333333333333,3,3,-0.3333333333333333,45.5,30,58,0.02020168481495734,-0.10835376972086216,0.2719936830518334,0.193840984750686,0.03110376485843809,0.39163552280016994,1.9722465202981811,non_event
723,YY,Q,1.75,4,-1,1.75,3,0,4.25,9,-2,0.5625,-0.5,1.5,1.5,-0.25,0.6666666666666666,0,1.5,1.25,-0.25,1.375,-1,3,3.5,-0.5,69,58,79,0.06626621404399562,-0.07665738989187136,0.30584689351261,0.2862091717337708,0.06612774070948177,0.46765424843390746,3.991283528632227,non_event
